,Database,temperatureId,probeId,tempSSId,measDate,measSetNum,roomTempC,pulseVoltage,temperatureC,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,txpgWaveformStyle,pulseRepetRate,scanRange,probeName,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeNumElements,probeElevFocusRangCm,probeDescription
486,FROSK_r01_AutoReport,1644,151,1626,2014-09-12 00:00:00,4,22.200000762939453,7.0,33.20000076293945,1.0,29,2000000.0,0,0,1,2000000.0,0.0,P4-2,0.026000000536441803,0.0,1.350000023841858,,64.0,6.199999809265137,Phased
487,FROSK_r01_AutoReport,1647,151,1626,2014-09-12 00:00:00,3,22.200000762939453,7.0,33.20000076293945,1.0,29,2000000.0,0,0,1,2000000.0,0.0,P4-2,0.026000000536441803,0.0,1.350000023841858,,64.0,6.199999809265137,Phased
488,FROSK_r01_AutoReport,1648,151,1626,2014-09-12 00:00:00,3,22.200000762939453,7.0,33.20000076293945,1.0,29,2000000.0,0,0,1,2000000.0,0.10000000149011612,P4-2,0.026000000536441803,0.0,1.350000023841858,,64.0,6.199999809265137,Phased
489,FROSK_r01_AutoReport,1649,151,1626,2014-09-12 00:00:00,3,22.200000762939453,7.0,33.20000076293945,1.0,29,2000000.0,0,0,1,2000000.0,0.20000000298023224,P4-2,0.026000000536441803,0.0,1.350000023841858,,64.0,6.199999809265137,Phased
490,FROSK_r01_AutoReport,1650,151,1626,2014-09-12 00:00:00,3,22.200000762939453,7.0,33.20000076293945,1.0,29,2000000.0,0,0,1,2000000.0,0.30000001192092896,P4-2,0.026000000536441803,0.0,1.350000023841858,,64.0,6.199999809265137,Phased
0,FROSK_r02_new,660,656,792,2016-05-17 16:11:00,4,24.399999618530273,7.1118927001953125,26.399999618530273,10.0,16,5000000.0,0,0,0,5000000.0,0.0,8F,0.010999999940395355,,0.20000000298023224,,64.0,1.0,AcuNav_Phased
1,FROSK_r02_new,661,656,792,2016-05-17 16:42:00,4,24.100000381469727,8.105582237243652,27.399999618530273,10.0,16,5000000.0,0,0,0,5000000.0,0.0,8F,0.010999999940395355,,0.20000000298023224,,64.0,1.0,AcuNav_Phased
2,FROSK_r02_new,662,656,792,2016-05-17 17:15:00,4,23.899999618530273,9.23811149597168,28.799999237060547,10.0,16,5000000.0,0,0,0,5000000.0,0.0,8F,0.010999999940395355,,0.20000000298023224,,64.0,1.0,AcuNav_Phased
3,FROSK_r02_new,663,656,792,2016-05-17 17:47:00,4,24.100000381469727,10.528881072998047,30.5,10.0,16,5000000.0,0,0,0,5000000.0,0.0,8F,0.010999999940395355,,0.20000000298023224,,64.0,1.0,AcuNav_Phased
4,FROSK_r02_new,664,656,792,2016-05-17 18:21:00,4,24.299999237060547,12.0,33.20000076293945,10.0,16,5000000.0,0,0,0,5000000.0,0.0,8F,0.010999999940395355,,0.20000000298023224,,64.0,1.0,AcuNav_Phased
46,FROSK_r02_new,1038,11319682,973,2016-07-20 09:42:00,4,22.299999237060547,31.8009033203125,38.5,1.5,64,3636400.0,0,0,1,30439.0,0.0,L10-5v,0.029999999329447746,,0.5,,128.0,1.7999999523162842,Linear
47,FROSK_r02_new,1039,11319682,973,2016-07-20 10:39:00,4,22.399999618530273,40.04996109008789,38.400001525878906,1.5,64,3636400.0,0,0,1,18166.0,0.0,L10-5v,0.029999999329447746,,0.5,,128.0,1.7999999523162842,Linear
51,FROSK_r02_new,1044,11319682,974,2016-07-20 15:38:00,4,23.799999237060547,31.8009033203125,38.599998474121094,1.5,64,4000000.0,0,0,1,26841.69921875,0.0,L10-5v,0.029999999329447746,,0.5,,128.0,1.7999999523162842,Linear
56,FROSK_r02_new,1056,252,976,2016-09-26 15:08:00,4,21.899999618530273,6.158482074737549,24.426856994628906,1.0,1,5000000.0,0,0,1,5000000.0,0.0,CW5,0.4440000057220459,,1.1299999952316284,,2.0,4.5,Linear
57,FROSK_r02_new,1057,252,976,2016-09-26 15:08:00,4,21.799999237060547,6.95192813873291,26.383426666259766,1.0,1,5000000.0,0,0,1,5000000.0,0.0,CW5,0.4440000057220459,,1.1299999952316284,,2.0,4.5,Linear
58,FROSK_r02_new,1058,252,976,2016-09-26 15:08:00,4,21.799999237060547,7.847599506378174,28.803787231445312,1.0,1,5000000.0,0,0,1,5000000.0,0.0,CW5,0.4440000057220459,,1.1299999952316284,,2.0,4.5,Linear
59,FROSK_r02_new,1059,252,976,2016-09-26 15:08:00,4,21.799999237060547,8.858668327331543,31.946706771850586,1.0,1,5000000.0,0,0,1,5000000.0,0.0,CW5,0.4440000057220459,,1.1299999952316284,,2.0,4.5,Linear
60,FROSK_r02_new,1060,252,976,2016-09-26 15:08:00,4,22.0,10.0,36.96891403198242,1.0,1,5000000.0,0,0,1,5000000.0,0.0,CW5,0.4440000057220459,,1.1299999952316284,,2.0,4.5,Linear
61,FROSK_r02_new,1062,246,981,2016-09-26 14:41:00,4,21.799999237060547,6.158482074737549,23.87202262878418,1.0,1,2000000.0,0,0,1,2000000.0,0.0,CW2,0.5419999957084656,,1.3799999952316284,,2.0,10.0,Linear
62,FROSK_r02_new,1063,246,981,2016-09-26 14:41:00,4,21.799999237060547,6.95192813873291,25.542936325073242,1.0,1,2000000.0,0,0,1,2000000.0,0.0,CW2,0.5419999957084656,,1.3799999952316284,,2.0,10.0,Linear
63,FROSK_r02_new,1064,246,981,2016-09-26 14:41:00,4,21.799999237060547,7.847599506378174,27.75522232055664,1.0,1,2000000.0,0,0,1,2000000.0,0.0,CW2,0.5419999957084656,,1.3799999952316284,,2.0,10.0,Linear
64,FROSK_r02_new,1065,246,981,2016-09-26 14:41:00,4,21.899999618530273,8.858668327331543,30.165700912475586,1.0,1,2000000.0,0,0,1,2000000.0,0.0,CW2,0.5419999957084656,,1.3799999952316284,,2.0,10.0,Linear
65,FROSK_r02_new,1066,246,981,2016-09-26 14:41:00,4,21.899999618530273,10.0,32.855140686035156,1.0,1,2000000.0,0,0,1,2000000.0,0.0,CW2,0.5419999957084656,,1.3799999952316284,,2.0,10.0,Linear
106,FROSK_r02_new,1272,231,1274,2019-07-02 00:00:00,4,21.399999618530273,24.8799991607666,25.0,1.5,64,3076900.0,0,0,1,9379.330078125,0.0,P8_sample_3,0.014600000344216824,,0.2199999988079071,,128.0,0.699999988079071,AcuNav_Phased
107,FROSK_r02_new,1273,231,1274,2019-07-02 00:00:00,4,21.299999237060547,34.310001373291016,25.5,1.5,64,3076900.0,0,0,1,5097.5400390625,0.0,P8_sample_3,0.014600000344216824,,0.2199999988079071,,128.0,0.699999988079071,AcuNav_Phased
